# -b
-125.304568	50.041565
-125.173145	49.957079
-125.039376	49.856165
-124.907953	49.757598
-124.884485	49.720049
-124.907953	49.663725
-124.875097	49.593320
-124.807039	49.541690
-124.729593	49.513528
-124.586436	49.433735
-124.422158	49.384452
-124.255533	49.377411
-124.166353	49.318740
-124.046664	49.290578
-123.945750	49.231907
-123.858918	49.175583
-123.781472	49.116912
-123.736882	49.053548
-123.725148	49.015999
-123.647702	48.929166
-123.593725	48.849373
-123.581991	48.783662
-123.528014	48.668667
-123.471690	48.609996
-123.450568	48.631118
-123.427100	48.682748
-123.361389	48.600609
-123.316799	48.520816
-123.361389	48.506735
-123.394244	48.426943
-123.516280	48.358885
-123.647702	48.368272
-123.715761	48.382353
-123.847183	48.410515
-123.969219	48.448064
-124.100642	48.499695
-124.255533	48.551325
-124.288388	48.565406
-124.288388	48.593568
-124.377568	48.617037
-124.487869	48.579487
-124.654495	48.638158
-124.753062	48.659280
-124.753062	48.717950
-124.687350	48.776621
-124.654495	48.842333
-124.708472	48.828252
-124.753062	48.755500
-124.863363	48.732031
-125.027641	48.821211
-125.062844	48.870495
-125.072231	48.936206
-124.973664	48.950287
-124.875097	49.023039
-124.973664	49.030080
-125.095700	49.074669
-125.194267	49.001917
-125.316302	49.023039
-125.536905	48.987836
-125.724652	49.088750
-125.647206	49.081710
-125.471193	49.102831
-125.536905	49.189664
-125.626084	49.231907
-125.724652	49.304659
-125.802097	49.311700
-125.924133	49.318740
-125.966376	49.384452
-126.154122	49.440776
-126.222181	49.433735
-126.353603	49.433735
-126.442783	49.447816
-126.508494	49.562811
-126.520229	49.586279
-126.431049	49.628522
-126.198712	49.621482
-125.989844	49.677806
-126.177591	49.734130
-126.341869	49.705968
-126.386459	49.743517
-126.419315	49.806882
-126.529616	49.750558
-126.607062	49.863206
-126.717363	49.919530
-126.783074	49.942998
-126.839398	49.919530
-126.893375	49.971160
-127.027145	49.898409
-127.158568	49.971160
# -b
-122.786414	49.044161
-122.831004	49.060588
-122.863860	49.074669
-122.908449	49.088750
-122.997629	49.074669
-123.018751	49.102831
-122.997629	49.147421
-122.920184	49.161502
-122.798148	49.196705
-122.687847	49.203745
-122.577546	49.189664
-122.601014	49.248335
-122.654991	49.248335
-122.676113	49.283538
-122.711315	49.297619
-122.765292	49.276497
-122.831004	49.262416
-122.941305	49.248335
-123.042219	49.248335
-123.152520	49.269457
-123.173642	49.304659
-123.161908	49.318740
-123.173642	49.332821
-123.206497	49.377411
-123.206497	49.412614
-123.161908	49.433735
-123.161908	49.499447
-123.152520	49.562811
-123.152520	49.713009
-123.239353	49.734130
-123.251087	49.670766
-123.340267	49.607401
-123.405978	49.576892
-123.459956	49.520568
-123.516280	49.447816
-123.614847	49.464244
-123.659437	49.548730
-123.659437	49.593320
-123.626581	49.663725
-123.605459	49.713009
-123.682905	49.713009
-123.736882	49.713009
-123.736882	49.778720
-123.781472	49.778720
-123.793206	49.806882
-123.826062	49.842084
-123.814328	49.891368
-123.903507	49.957079
# -b
-123.980953	50.027484
-123.936363	49.926571
-123.945750	49.870246
-124.023196	49.926571
-124.056052	49.964120
-124.067786	49.933611
-124.079520	49.919530
-124.124110	49.856165
-124.189821	49.820963
-124.279001	49.813922
-124.344712	49.820963
-124.410424	49.828003
-124.487869	49.863206
-124.577049	49.905449
-124.654495	49.964120
# -b
-123.921836	45.000000
-123.912895	45.035766
-123.903507	45.167189
-123.903507	45.307999
-123.891773	45.432381
-123.835449	45.540336
-123.858918	45.594313
-123.858918	45.695227
-123.826062	45.779713
-123.880039	45.789100
-123.903507	45.850118
-123.891773	45.965113
-123.880039	46.033171
-123.868305	46.134085
-123.793206	46.188062
-123.638315	46.188062
-123.483424	46.202143
-123.340267	46.202143
-123.229966	46.157553
-123.173642	46.188062
-123.206497	46.232652
-123.295677	46.239693
-123.384857	46.286629
-123.450568	46.324179
-123.549135	46.317138
-123.682905	46.317138
-123.802594	46.310098
-123.880039	46.324179
-123.945750	46.361728
-123.990340	46.422746
-124.002075	46.568249
-124.002075	46.666817
-123.924629	46.622227
-123.912895	46.537741
-123.912895	46.469682
-123.858918	46.453255
-123.814328	46.476723
-123.802594	46.483763
-123.826062	46.544781
-123.835449	46.643348
-123.814328	46.727834
-123.835449	46.772424
-123.924629	46.765384
-124.002075	46.795892
-124.013809	46.878032
-123.936363	46.983639
-123.924629	47.037616
-123.990340	47.105675
-124.046664	47.075166
-124.091254	47.014148
-124.124110	47.089247
-124.156966	47.157305
-124.178087	47.262913
-124.210943	47.328624
-124.246145	47.420151
-124.267267	47.523411
-124.300123	47.612591
-124.356447	47.711158
-124.443280	47.828500
-124.544193	47.917680
-124.619292	47.999819
-124.663882	48.096039
-124.663882	48.227462
-124.619292	48.337763
-124.598171	48.382353
-124.544193	48.419902
-124.455014	48.396434
-124.344712	48.344804
-124.222677	48.323682
-124.145231	48.309601
-124.023196	48.272052
-123.903507	48.241543
-123.793206	48.213381
-123.647702	48.220421
-123.516280	48.199300
-123.361389	48.192259
-123.239353	48.192259
-123.206497	48.199300
-123.152520	48.199300
-123.009363	48.154710
-122.899062	48.117161
-122.765292	48.154710
-122.666725	48.138282
-122.633870	48.020940
-122.676113	47.917680
-122.798148	47.844928
-122.908449	47.701771
-123.009363	47.568001
-122.985895	47.403723
-122.854472	47.434232
-122.831004	47.509330
-122.908449	47.509330
-122.899062	47.523411
-122.798148	47.612591
-122.699581	47.657181
-122.577546	47.755748
-122.523568	47.859009
-122.434389	47.887171
-122.356943	47.880130
-122.324087	47.814419
-122.291232	47.790951
-122.279498	47.873090
-122.258376	47.924720
-122.258376	48.013900
-122.258376	48.058490
-122.246642	48.110120
-122.279498	48.182872
-122.291232	48.220421
-122.302966	48.227462
-122.335822	48.286133
-122.356943	48.316642
-122.368677	48.344804
-122.378065	48.375313
-122.413267	48.403475
-122.467244	48.410515
-122.488366	48.419902
-122.500100	48.433983
-122.556424	48.462145
-122.556424	48.485614
-122.488366	48.513776
-122.478979	48.520816
-122.455510	48.586528
-122.422654	48.579487
-122.422654	48.652239
-122.413267	48.717950
-122.345209	48.732031
-122.267763	48.696829
-122.267763	48.710910
-122.324087	48.755500
-122.413267	48.776621
-122.523568	48.790702
-122.601014	48.769581
-122.643257	48.821211
-122.699581	48.863454
-122.744171	48.929166
-122.765292	48.966715
-122.744171	49.001917
-122.753558	49.023039
-122.798148	49.030080
-122.798148	49.044161
# -b
-130.052216	53.510188
-129.963036	53.449170
-129.897324	53.350603
-129.843347	53.273157
-129.831613	53.200406
-129.897324	53.200406
-129.974770	53.273157
# -b
-129.819879	53.660385
-129.787023	53.667426
-129.775289	53.667426
-129.763555	53.646304
-129.742433	53.620489
-129.697843	53.587633
-129.632132	53.554778
-129.566421	53.496107
-129.521831	53.456211
-129.521831	53.404580
-129.521831	53.338869
-129.521831	53.284892
-129.587542	53.219180
-129.655600	53.291932
-129.709578	53.364684
-129.754167	53.411621
-129.798757	53.470292
-129.831613	53.521922
-129.864469	53.554778
-129.918446	53.601714
-129.974770	53.634570
# -b
-130.019360	53.829357
-129.986504	53.817623
-129.953648	53.789461
-129.918446	53.751912
-129.876203	53.704975
-129.843347	53.686200
-129.819879	53.660385
# -b
-129.235517	52.867155
-129.223783	52.867155
-129.202661	52.867155
-129.179193	52.853074
-129.146337	52.794403
-129.101747	52.747466
-129.059504	52.714611
-129.014914	52.653593
-129.003180	52.592575
-129.003180	52.559720
-129.068892	52.580841
-129.146337	52.639512
-129.179193	52.693489
-129.256638	52.773282
-129.256638	52.808484
-129.247251	52.841340
-129.247251	52.860114
-129.235517	52.867155
# -b
-127.512940	50.421753
-127.480084	50.428793
-127.480084	50.414712
-127.468350	50.428793
-127.512940	50.548482
-127.512940	50.590725
-127.512940	50.647049
-127.733542	50.647049
-127.888434	50.661130
-127.987001	50.731535
-128.064446	50.654089
-128.097302	50.583684
-128.240459	50.625927
-128.341373	50.689292
-128.341373	50.766738
-128.296783	50.823062
-128.198216	50.884079
-128.019856	50.891120
-127.822722	50.855917
-127.656097	50.801940
-127.545796	50.780819
-127.489472	50.780819
-127.325193	50.696332
-127.104591	50.632968
-126.905110	50.583684
-126.717363	50.541441
-126.529616	50.506239
-126.463905	50.506239
-126.353603	50.485117
-126.165857	50.456955
-126.043821	50.428793
-125.912398	50.393591
-125.769241	50.372469
-125.626084	50.365429
-125.536905	50.316145
-125.471193	50.245740
-125.459459	50.210538
-125.447725	50.140133
-125.304568	50.041565
# -b
-127.158568	49.971160
-127.125712	50.076768
-127.071735	50.140133
-127.125712	50.140133
-127.259482	50.196457
-127.304072	50.104930
-127.313459	50.076768
-127.402639	50.154214
-127.447229	50.203497
-127.524674	50.189416
-127.611507	50.217578
-127.712421	50.133092
-127.799254	50.147173
-127.843844	50.189416
-127.799254	50.245740
-127.799254	50.302064
-127.787520	50.337267
-127.900168	50.379510
-127.909555	50.463996
-127.745277	50.499198
-127.590385	50.485117
-127.534061	50.449915
-127.512940	50.421753
# -b
-123.903507	49.957079
-123.945750	50.048606
-123.980953	50.027484
# -b
-124.654495	49.964120
-124.753062	50.041565
-124.785917	50.090849
-124.708472	50.133092
-124.642761	50.168295
-124.619292	50.210538
-124.631026	50.287983
-124.675616	50.344307
-124.654495	50.386550
-124.631026	50.435834
-124.696738	50.449915
-124.762449	50.421753
-124.807039	50.393591
-124.851629	50.386550
-124.917340	50.386550
-124.973664	50.435834
-125.006520	50.513279
-125.018254	50.555522
-125.039376	50.555522
-125.062844	50.555522
-125.128555	50.534401
-125.194267	50.499198
-125.271712	50.485117
-125.370279	50.506239
-125.471193	50.527360
-125.536905	50.492158
-125.602616	50.520320
-125.668327	50.569603
-125.701183	50.513279
-125.769241	50.485117
-125.846687	50.520320
-125.924133	50.527360
-126.043821	50.534401
-126.154122	50.541441
-126.255036	50.548482
-126.386459	50.548482
-126.452170	50.590725
-126.332482	50.611846
-126.222181	50.618887
-126.121267	50.654089
-125.978110	50.668170
-125.933520	50.710413
-126.043821	50.717454
-126.144735	50.717454
-126.121267	50.766738
